Train accuracy,Test accuracy
99.86333333333333,97.82
99.86666666666666,97.97
99.89166666666667,98.07
99.915,97.92
99.90166666666667,97.92
99.93,98.03
99.875,98.05
99.89,97.97
99.90833333333333,97.88
99.90833333333333,98.0
99.90333333333334,97.96
99.90666666666667,97.94
99.915,98.06
99.88166666666666,97.92
99.89833333333333,97.99
99.90833333333333,97.94
99.93166666666667,97.95
99.87833333333333,97.83
99.91333333333333,97.92
99.88833333333334,98.04
99.9,98.1
99.90833333333333,98.01
99.88333333333334,98.08
99.91833333333334,98.04
99.895,98.01
99.91166666666666,98.02
99.91166666666666,98.0
99.91666666666667,97.99
99.905,98.11
99.91666666666667,97.82
99.91,97.95
99.915,97.94
99.9,98.03
99.915,98.0
99.92,97.95
99.91166666666666,97.86
99.93,97.85
99.87333333333333,98.0
99.92666666666666,97.96
99.93333333333334,97.95
99.92166666666667,97.93
99.90833333333333,97.87
99.915,97.83
99.93333333333334,98.02
99.91833333333334,98.02
99.95166666666667,98.01
99.92166666666667,97.95
99.93166666666667,97.94
99.92,98.07
99.93166666666667,98.02
99.92666666666666,98.05
99.93833333333333,98.08
99.94666666666667,97.98
99.93166666666667,98.13
99.945,98.02
99.94166666666666,97.87
99.92833333333333,97.93
99.92833333333333,98.06
99.935,98.07
99.95166666666667,97.96
99.94833333333334,97.99
99.955,97.98
99.93666666666667,97.81
99.95,97.93
99.955,98.13
99.96166666666667,97.97
99.93333333333334,98.0
99.94666666666667,98.01
99.97,97.95
99.94833333333334,98.02
99.94333333333333,98.13
99.95,97.99
99.95333333333333,98.03
99.96,97.92
99.965,98.04
99.945,97.99
99.94833333333334,98.08
99.93666666666667,97.97
99.945,97.94
99.94166666666666,97.95
99.965,97.97
99.95333333333333,97.99
99.935,97.97
99.965,97.99
99.9,98.07
99.92833333333333,98.1
99.93333333333334,98.03
99.95,98.06
99.95833333333333,98.0
99.95666666666666,98.12
99.95666666666666,97.98
99.92333333333333,97.96
99.96666666666667,97.91
99.955,97.87
99.96833333333333,98.03
99.96666666666667,98.07
99.96833333333333,98.06
99.97,98.0
99.96,98.03
99.96666666666667,98.08
99.96833333333333,98.06
99.97166666666666,98.12
99.96833333333333,97.98
99.96,97.88
99.94,98.02
99.95,98.08
99.96666666666667,98.03
99.96333333333334,98.02
99.96333333333334,98.04
99.95666666666666,98.02
99.95666666666666,98.06
99.97833333333334,98.03
99.96166666666667,98.06
99.97666666666667,97.99
99.97666666666667,97.88
99.95333333333333,98.06
99.96166666666667,98.04
99.96333333333334,97.98
99.95166666666667,97.85
99.96166666666667,98.09
99.965,98.04
99.95,98.07
99.96333333333334,98.12
99.975,98.02
99.96833333333333,97.97
99.95833333333333,98.07
99.955,97.91
99.955,97.94
99.95333333333333,97.96
99.95333333333333,97.97
99.955,97.88
99.96166666666667,97.99
99.96666666666667,97.94
99.97,97.93
99.96666666666667,98.01
99.96,97.95
99.95333333333333,97.96
99.96833333333333,98.04
99.95333333333333,97.9
99.95166666666667,97.93
99.975,97.89
99.95833333333333,98.01
99.96666666666667,98.03
99.97,98.01
99.97833333333334,97.92
99.98,98.18
99.96166666666667,98.06
99.96833333333333,97.96
99.97833333333334,98.04
99.95833333333333,98.03
99.98,98.11
99.98,98.21
99.97,98.07
99.98166666666667,98.1
99.965,97.96
99.98,98.02
99.96666666666667,98.03
99.98,97.95
99.97,97.99
99.98,98.12
99.98,98.02
99.97166666666666,97.9
99.965,98.03
99.96333333333334,98.16
99.96,98.02
99.98166666666667,98.0
99.97166666666666,97.99
99.96666666666667,97.78
99.98166666666667,98.18
99.96833333333333,97.94
99.95833333333333,97.93
99.98,97.97
99.97833333333334,98.01
99.975,97.95
99.97,97.94
99.975,98.0
99.97333333333333,97.97
99.96166666666667,98.01
99.97333333333333,98.07
99.97166666666666,98.1
99.97333333333333,97.91
99.96,98.09
99.96833333333333,98.03
99.975,98.04
99.96333333333334,98.05
99.965,98.08
99.98166666666667,97.96
99.97,98.01
99.96666666666667,98.07
99.97666666666667,98.08
99.97333333333333,98.04
99.98,97.96
99.97166666666666,97.94
99.96333333333334,97.96
99.97833333333334,97.99
99.97833333333334,98.01
99.97833333333334,98.07
99.975,98.04
99.98,98.06
99.97833333333334,97.87
99.97833333333334,97.99
99.975,98.1
99.98166666666667,98.09
99.97333333333333,97.96
99.985,98.08
99.97,97.96
99.97833333333334,97.98
99.975,98.11
99.98166666666667,98.07
99.97333333333333,97.89
99.98833333333333,98.01
99.97,98.05
99.97833333333334,98.14
99.97333333333333,98.02
99.98666666666666,98.1
99.98166666666667,98.02
99.98,98.05
99.97333333333333,98.05
99.975,98.07
99.98833333333333,98.08
99.98,98.06
99.96333333333334,98.17
99.975,98.1
99.96666666666667,98.08
99.97833333333334,98.18
99.98333333333333,98.21
99.97,98.25
99.98,98.11
99.97333333333333,98.15
99.975,98.09
99.97833333333334,98.02
99.98333333333333,98.08
99.98166666666667,97.96
99.97166666666666,98.04
99.975,98.02
99.985,98.07
99.98333333333333,98.03
99.96833333333333,97.96
99.96166666666667,98.05
99.98,98.1
99.97833333333334,98.07
99.975,98.0
