Train accuracy,Test accuracy
96.92833333333333,95.41
96.34,95.09
97.04666666666667,95.43
96.83166666666666,95.48
96.99666666666667,95.63
96.87333333333333,95.42
96.96,95.73
96.91333333333333,95.44
96.98333333333333,95.62
96.82333333333334,95.65
96.835,95.51
96.78,95.56
96.88166666666666,95.71
96.97666666666667,95.68
96.83833333333334,95.64
96.95166666666667,95.53
96.81833333333333,95.56
96.91166666666666,95.74
96.81666666666666,95.65
96.86,95.76
96.925,95.65
96.72,95.34
96.86833333333334,95.76
96.91666666666667,95.57
96.75333333333333,95.69
96.68333333333334,95.43
96.87166666666667,95.6
96.895,95.82
96.93166666666667,95.83
96.765,95.79
96.78666666666666,95.65
96.955,95.79
96.88333333333334,95.68
96.76333333333334,95.31
96.835,95.68
96.945,95.63
96.81833333333333,95.54
96.89833333333333,95.83
96.72666666666667,95.24
96.79166666666667,95.47
96.93833333333333,95.63
96.98333333333333,95.73
97.065,95.71
97.14,95.84
97.04,95.67
97.03,95.94
96.955,95.46
96.85166666666667,95.41
97.175,95.78
96.87166666666667,95.31
97.035,95.79
96.64166666666667,95.36
96.965,95.8
96.92666666666666,95.75
96.95666666666666,95.63
96.89166666666667,95.47
97.02833333333334,95.52
96.89833333333333,95.79
96.98333333333333,95.72
96.82666666666667,95.81
96.69666666666667,95.6
96.93333333333334,95.82
96.90166666666667,95.71
96.915,95.64
96.895,95.59
96.98,95.7
96.865,95.72
96.87666666666667,95.44
96.61833333333334,95.15
96.72666666666667,95.43
96.91666666666667,95.7
96.87,95.86
96.86833333333334,95.66
96.905,95.68
96.745,95.46
96.98,95.67
96.865,95.52
97.035,95.7
96.8,95.3
97.025,95.67
96.72,95.49
96.85166666666667,95.83
96.86833333333334,95.71
96.905,95.68
96.76,95.55
96.975,95.7
96.90833333333333,95.41
96.825,95.58
96.71833333333333,95.45
96.75666666666666,95.45
96.81166666666667,95.53
97.12166666666667,95.83
97.21333333333334,95.94
97.145,95.77
97.055,95.74
97.11333333333333,95.85
96.98,95.74
96.98166666666667,95.66
96.99833333333333,95.71
97.01166666666667,95.74
97.05166666666666,95.63
96.89166666666667,95.44
97.02166666666666,95.58
96.615,95.46
96.86666666666666,95.43
96.93833333333333,95.67
96.73333333333333,95.66
97.07666666666667,95.64
96.89,95.41
96.895,95.78
96.95,95.61
96.99166666666666,95.92
96.74,95.48
96.96666666666667,95.67
96.80833333333334,95.63
96.91666666666667,95.51
96.82166666666667,95.53
96.82166666666667,95.62
96.73166666666667,95.3
96.775,95.61
97.07166666666667,95.82
96.89166666666667,95.58
96.83666666666667,95.63
96.91,95.66
96.66833333333334,95.52
96.985,95.75
97.13333333333334,95.89
96.95666666666666,95.75
96.72833333333334,95.55
96.98166666666667,95.75
96.96166666666667,95.72
97.07333333333334,95.67
96.87166666666667,95.42
96.79,95.58
96.755,95.33
96.85,95.44
96.93666666666667,95.62
96.955,95.65
96.86333333333333,95.62
96.98833333333333,95.41
96.94,95.76
