Train accuracy,Test accuracy
99.97166666666666,98.43
99.96333333333334,98.16
99.96666666666667,98.17
99.96666666666667,98.15
99.965,98.07
99.96166666666667,98.07
99.96,98.12
99.96833333333333,98.02
99.96,98.13
99.97,98.04
99.96333333333334,98.09
99.95333333333333,98.06
99.96666666666667,98.11
99.985,98.01
99.97333333333333,98.17
99.985,98.2
99.95833333333333,98.04
99.95666666666666,98.08
99.97833333333334,98.14
99.955,98.12
99.955,98.04
99.96166666666667,98.06
99.96833333333333,98.03
99.975,98.05
99.96166666666667,98.07
99.95666666666666,98.07
99.96166666666667,98.15
99.96,97.99
99.97,97.98
99.975,98.08
99.975,98.06
99.985,98.29
99.975,98.1
99.97166666666666,98.14
99.965,98.06
99.96833333333333,98.11
99.95333333333333,98.06
99.98666666666666,98.19
99.97166666666666,98.08
99.97333333333333,98.09
99.97666666666667,98.11
99.975,98.06
99.98333333333333,98.04
99.97833333333334,97.97
99.98333333333333,98.05
99.985,97.9
99.98333333333333,98.0
99.98,98.08
99.98,98.13
99.99,98.03
99.98,98.07
99.98,98.05
99.98833333333333,98.06
99.97833333333334,98.06
99.985,98.13
99.97833333333334,98.12
99.98833333333333,98.05
99.98,98.06
99.97166666666666,98.17
99.97,98.04
99.98166666666667,98.04
99.98833333333333,98.09
99.97666666666667,98.09
99.98666666666666,98.21
99.96666666666667,98.01
99.97833333333334,98.16
99.98,98.03
99.975,98.06
99.97666666666667,98.12
99.97333333333333,98.09
99.99,98.1
99.97333333333333,98.05
99.985,97.98
99.97,97.92
99.98333333333333,98.17
99.99333333333334,98.0
99.985,98.08
99.98166666666667,98.1
99.975,98.14
99.985,98.15
99.97666666666667,98.17
99.98,98.13
99.995,98.18
99.98333333333333,97.92
99.97,98.01
99.98,98.01
99.98166666666667,98.07
99.98333333333333,98.15
99.99166666666666,98.13
99.98166666666667,98.15
99.995,98.01
99.98,97.99
99.97833333333334,98.06
99.98166666666667,98.05
99.98,98.13
99.98166666666667,98.06
99.99333333333334,98.08
99.98166666666667,98.18
99.985,97.99
99.97333333333333,98.11
99.99333333333334,98.06
99.98666666666666,98.13
99.965,98.07
99.99166666666666,98.13
99.99,98.05
99.99,98.15
99.985,98.04
99.99166666666666,98.09
99.98833333333333,98.2
99.98333333333333,98.12
99.98666666666666,98.11
99.98166666666667,98.1
99.98333333333333,98.14
99.98166666666667,98.22
99.97666666666667,98.17
99.96333333333334,98.06
99.985,98.18
99.98666666666666,98.21
99.98333333333333,98.11
99.98333333333333,98.09
99.98166666666667,98.16
99.97666666666667,98.04
99.98833333333333,98.03
99.98666666666666,98.17
99.98833333333333,98.07
99.97833333333334,98.22
99.98,97.99
99.985,98.1
99.995,98.02
99.99166666666666,97.98
99.98333333333333,98.13
99.98333333333333,98.1
99.99,98.05
99.98666666666666,98.13
99.97166666666666,98.04
99.99,98.22
99.96666666666667,98.15
99.98833333333333,98.12
99.99166666666666,98.12
99.98833333333333,98.21
99.995,98.16
99.98666666666666,98.08
99.98,98.16
99.985,97.99
99.97666666666667,98.1
99.98333333333333,98.08
99.995,98.11
99.99,98.05
99.99,98.15
99.98666666666666,98.06
99.99,98.13
99.98666666666666,98.11
99.98333333333333,98.02
99.98333333333333,98.14
99.985,98.12
99.98333333333333,98.13
99.97833333333334,98.14
99.99166666666666,98.02
99.985,98.12
99.98333333333333,98.11
99.985,98.14
99.985,98.12
99.98666666666666,98.06
99.97666666666667,98.03
99.98333333333333,98.1
99.99166666666666,98.19
99.99,98.1
99.99333333333334,98.21
99.99166666666666,98.09
99.985,98.18
99.98333333333333,98.18
99.985,98.11
99.98166666666667,98.14
99.97666666666667,97.96
99.97666666666667,98.03
99.98333333333333,98.06
99.97833333333334,98.01
99.99333333333334,98.1
99.99333333333334,98.13
99.985,98.14
99.98333333333333,98.08
99.99,98.14
99.985,98.12
99.98333333333333,98.08
99.98833333333333,98.1
99.98833333333333,98.24
99.995,98.12
