Train accuracy,Test accuracy
99.17166666666667,97.28
99.155,97.02
99.14166666666667,97.2
99.09666666666666,97.11
99.235,97.33
99.21,97.27
99.365,97.34
99.36166666666666,97.3
99.30333333333333,97.3
99.35666666666667,97.26
99.38833333333334,97.24
99.27166666666666,97.13
99.31666666666666,97.42
99.25833333333334,97.4
99.335,97.28
99.27333333333333,97.33
99.36333333333333,97.34
99.28,97.43
99.345,97.18
99.30333333333333,97.25
99.365,97.17
99.30666666666667,97.27
99.28333333333333,97.06
99.32333333333334,97.23
99.22833333333334,97.29
99.23666666666666,97.35
99.28833333333333,97.28
99.21333333333334,97.19
99.19833333333334,97.0
99.26,97.42
99.25666666666666,97.36
99.325,97.34
99.275,97.42
99.32,97.3
99.33,97.34
99.27,97.06
99.29333333333334,97.12
99.27166666666666,97.22
99.24,97.12
99.25666666666666,97.17
99.26333333333334,97.35
99.31666666666666,97.37
99.25666666666666,97.15
99.29666666666667,97.29
99.325,97.49
99.39,97.2
99.18333333333334,97.2
99.28,97.32
99.24333333333334,97.32
99.33,97.29
99.28666666666666,97.38
99.27166666666666,97.23
99.24833333333333,97.37
99.26666666666667,97.12
99.35833333333333,97.24
99.23833333333333,97.21
99.44,97.38
99.42,97.33
99.40833333333333,97.34
99.37666666666667,97.35
99.36333333333333,97.37
99.32833333333333,97.28
99.35833333333333,97.43
99.41,97.21
99.34666666666666,97.07
99.32833333333333,97.14
99.33333333333333,97.11
99.36,97.28
99.29166666666667,97.33
99.34666666666666,97.41
99.34666666666666,97.21
99.32833333333333,97.29
99.30166666666666,97.33
99.39666666666666,97.27
99.27166666666666,97.1
99.34,97.28
99.30166666666666,97.23
99.33333333333333,97.29
99.32666666666667,97.21
99.34,97.11
99.36,97.25
99.30333333333333,97.14
99.31833333333333,97.26
99.35833333333333,97.28
99.37,97.3
99.33333333333333,97.21
99.29833333333333,97.2
99.305,97.28
99.33166666666666,97.38
99.31666666666666,97.3
99.34166666666667,97.13
99.325,97.31
99.32833333333333,97.1
99.34166666666667,97.27
99.36666666666666,97.29
99.29166666666667,97.08
99.295,97.23
99.37,97.29
99.32333333333334,97.36
99.36166666666666,97.43
99.28166666666667,97.21
99.28,97.24
99.35333333333334,97.37
99.18,97.15
99.245,97.18
99.27166666666666,97.23
99.44833333333334,97.3
99.425,97.22
99.43666666666667,97.32
99.415,97.28
99.47,97.38
99.44333333333333,97.41
99.42166666666667,97.45
99.39666666666666,97.43
99.43833333333333,97.27
99.475,97.4
99.42,97.2
99.32166666666667,97.31
99.35166666666667,97.14
99.43,97.4
99.38666666666667,97.33
99.34166666666667,97.17
99.39333333333333,97.38
99.35333333333334,97.33
99.38,97.32
99.34166666666667,97.2
99.43,97.4
99.37666666666667,97.43
99.32666666666667,97.27
99.40833333333333,97.24
99.37666666666667,97.29
99.41333333333333,97.25
99.39833333333333,97.37
99.40833333333333,97.33
99.38,97.3
99.37833333333333,97.23
99.33833333333334,97.22
99.37833333333333,97.13
99.325,97.21
99.27666666666667,97.16
99.33333333333333,97.22
99.30333333333333,97.16
99.34,97.34
99.33833333333334,97.24
99.4,97.37
99.36833333333334,97.19
99.4,97.35
99.40333333333334,97.36
99.36666666666666,97.27
99.32166666666667,97.27
99.4,97.49
99.295,97.5
99.32,97.14
99.395,97.4
99.31666666666666,97.42
99.32166666666667,97.11
99.43,97.44
99.48,97.28
99.445,97.31
99.43,97.25
99.445,97.42
99.44333333333333,97.37
99.48666666666666,97.36
99.47333333333333,97.26
99.45166666666667,97.47
99.43,97.37
99.455,97.34
99.41166666666666,97.42
99.45333333333333,97.4
99.41166666666666,97.13
99.45333333333333,97.27
99.36333333333333,97.25
99.41333333333333,97.26
99.25166666666667,96.96
99.41833333333334,97.16
99.34666666666666,97.2
99.42,97.26
99.41,97.4
99.37333333333333,97.33
99.41833333333334,97.44
99.37833333333333,97.17
99.38333333333334,97.11
99.41666666666667,97.16
99.40333333333334,97.21
99.41,97.25
99.41333333333333,97.27
99.41166666666666,97.28
99.35833333333333,97.33
99.415,97.31
99.35666666666667,97.03
99.44666666666667,97.33
99.395,97.3
99.375,97.5
99.36666666666666,97.19
99.35,97.42
99.35333333333334,97.43
99.34333333333333,97.2
99.32166666666667,97.29
99.36833333333334,97.28
99.37833333333333,97.32
99.335,97.03
99.385,97.22
99.35833333333333,97.15
99.395,97.3
99.285,97.07
99.385,97.35
99.43833333333333,97.3
99.49666666666667,97.36
99.47666666666667,97.45
99.49166666666666,97.26
99.45666666666666,97.16
99.46333333333334,97.32
99.46,97.21
99.45666666666666,97.45
99.50333333333333,97.23
99.35,97.32
99.485,97.14
99.47,97.24
99.45166666666667,97.37
99.43833333333333,97.28
99.40333333333334,97.27
99.45333333333333,97.26
99.45333333333333,97.4
99.41,97.29
99.41,97.2
99.505,97.38
99.41833333333334,97.38
99.35666666666667,97.03
99.39666666666666,97.35
99.47666666666667,97.3
99.35666666666667,97.28
99.34,97.24
99.43166666666667,97.18
99.415,97.18
99.465,97.27
99.39666666666666,97.35
99.41666666666667,97.24
99.43833333333333,97.43
99.40666666666667,97.18
99.40666666666667,97.25
99.40333333333334,97.38
99.39,97.28
99.36333333333333,97.52
99.41,97.41
99.39333333333333,97.19
99.45,97.11
99.38833333333334,97.03
99.36,97.16
99.47,97.27
99.385,97.19
99.37666666666667,97.27
99.42166666666667,97.14
99.37,97.42
99.42166666666667,97.23
99.42833333333333,97.31
99.34166666666667,97.24
